status_id,word,lemma,pos,ner
1439602271541764100,RT,rt,NN,O
1439602271541764100,@VaxYork,@vaxyork,NN,HANDLE
1439602271541764100,:,:,:,O
1439602271541764100,Shoppers,shopper,NNS,O
1439602271541764100,Drug,drug,NN,O
1439602271541764100,Mart,Mart,NNP,O
1439602271541764100,Pharmacy,Pharmacy,NNP,O
1439602271541764100,7060,7060,CD,NUMBER
1439602271541764100,Warden,Warden,NNP,TITLE
1439602271541764100,Ave.,Ave.,NNP,LOCATION
1439602271541764100,in,in,IN,O
1439602271541764100,Markham,Markham,NNP,CITY
1439602271541764100,[,[,-LRB-,LOCATION
1439602271541764100,York,York,NNP,CITY
1439602271541764100,health,health,NN,O
1439602271541764100,unit,unit,NN,O
1439602271541764100,],],-RRB-,O
1439602271541764100,116,116,CD,NUMBER
1439602271541764100,2nd,2nd,JJ,ORDINAL
1439602271541764100,dose,dose,NN,O
1439602271541764100,spots,spot,NNS,O
1439602271541764100,added,add,VBD,O
1439602271541764100,First,first,RB,ORDINAL
1439602271541764100,available,available,JJ,O
1439602271541764100,date,date,NN,O
1439602271541764100,is,be,VBZ,O
1439602271541764100,20,20,CD,NUMBER
1439602271541764100,…,…,",",O
1439602134165729293,RT,rt,NN,O
1439602134165729293,@VaxYork,@vaxyork,NN,HANDLE
1439602134165729293,:,:,:,O
1439602134165729293,Shoppers,shopper,NNS,O
1439602134165729293,Drug,drug,NN,O
1439602134165729293,Mart,Mart,NNP,O
1439602134165729293,Pharmacy,Pharmacy,NNP,O
1439602134165729293,7060,7060,CD,NUMBER
1439602134165729293,Warden,Warden,NNP,TITLE
1439602134165729293,Ave.,Ave.,NNP,LOCATION
1439602134165729293,in,in,IN,O
1439602134165729293,Markham,Markham,NNP,CITY
1439602134165729293,[,[,-LRB-,LOCATION
1439602134165729293,York,York,NNP,CITY
1439602134165729293,health,health,NN,O
1439602134165729293,unit,unit,NN,O
1439602134165729293,],],-RRB-,O
1439602134165729293,116,116,CD,NUMBER
1439602134165729293,1st,1st,NN,ORDINAL
1439602134165729293,dose,dose,NN,O
1439602134165729293,spots,spot,NNS,O
1439602134165729293,added,add,VBD,O
1439602134165729293,First,first,RB,ORDINAL
1439602134165729293,available,available,JJ,O
1439602134165729293,date,date,NN,O
1439602134165729293,is,be,VBZ,O
1439602134165729293,20,20,CD,NUMBER
1439602134165729293,…,…,",",O
1439600676582133764,RT,rt,NN,O
1439600676582133764,@MBGov,@MBGov,NNP,HANDLE
1439600676582133764,:,:,:,O
1439600676582133764,Stop,stop,VB,O
1439600676582133764,by,by,IN,O
1439600676582133764,Kildonan,Kildonan,NNP,PERSON
1439600676582133764,park,park,NN,O
1439600676582133764,",",",",",",O
1439600676582133764,between,between,IN,O
1439600676582133764,the,the,DT,O
1439600676582133764,pool,pool,NN,O
1439600676582133764,and,and,CC,O
1439600676582133764,Rainbow,Rainbow,NNP,O
1439600676582133764,stage,stage,NN,O
1439600676582133764,",",",",",",O
1439600676582133764,for,for,IN,O
1439600676582133764,the,the,DT,O
1439600676582133764,mobile,mobile,JJ,TITLE
1439600676582133764,#COVID19Vaccine,#covid19vaccine,NN,O
1439600676582133764,clinic,clinic,NN,O
1439600676582133764,today,today,NN,DATE
1439600676582133764,",",",",",",DATE
1439600676582133764,September,September,NNP,DATE
1439600676582133764,19,19,CD,DATE
1439600676582133764,",",",",",",O
1439600676582133764,between,between,IN,O
1439600676582133764,11,11,CD,NUMBER
1439600676582133764,…,…,",",O
1439600605467660293,RT,rt,NN,O
1439600605467660293,@MBGov,@MBGov,NNP,HANDLE
1439600605467660293,:,:,:,O
1439600605467660293,Stop,stop,VB,O
1439600605467660293,by,by,IN,O
1439600605467660293,Kildonan,Kildonan,NNP,PERSON
1439600605467660293,park,park,NN,O
1439600605467660293,",",",",",",O
1439600605467660293,between,between,IN,O
1439600605467660293,the,the,DT,O
1439600605467660293,pool,pool,NN,O
1439600605467660293,and,and,CC,O
1439600605467660293,Rainbow,Rainbow,NNP,O
1439600605467660293,stage,stage,NN,O
1439600605467660293,",",",",",",O
1439600605467660293,for,for,IN,O
1439600605467660293,the,the,DT,O
1439600605467660293,mobile,mobile,JJ,TITLE
1439600605467660293,#COVID19Vaccine,#covid19vaccine,NN,O
1439600605467660293,clinic,clinic,NN,O
1439600605467660293,today,today,NN,DATE
1439600605467660293,",",",",",",DATE
1439600605467660293,September,September,NNP,DATE
1439600605467660293,19,19,CD,DATE
1439600605467660293,",",",",",",O
1439600605467660293,between,between,IN,O
1439600605467660293,11,11,CD,NUMBER
1439600605467660293,…,…,",",O
1439600389599506433,RT,rt,NN,O
1439600389599506433,@Gauci10P,@gauci10p,NN,HANDLE
1439600389599506433,:,:,:,O
1439600389599506433,@colleenaschwab,@colleenaschwab,NNP,HANDLE
1439600389599506433,@DrEricDing,@DrEricDing,NNP,HANDLE
1439600389599506433,One,one,CD,NUMBER
1439600389599506433,of,of,IN,O
1439600389599506433,the,the,DT,O
1439600389599506433,rich,rich,JJ,O
1439600389599506433,who,who,WP,O
1439600389599506433,is,be,VBZ,O
1439600389599506433,getting,get,VBG,O
1439600389599506433,richer,richer,JJR,O
1439600389599506433,on,on,IN,O
1439600389599506433,the,the,DT,O
1439600389599506433,backs,back,NNS,O
1439600389599506433,of,of,IN,O
1439600389599506433,#antivaxxers,#antivaxxers,NNS,O
1439600389599506433,and,and,CC,O
1439600389599506433,#COVIDIOTS,#covidiots,NN,O
1439600389599506433,was,be,VBD,O
1439600389599506433,among,among,IN,O
1439600389599506433,the,the,DT,O
1439600389599506433,f,f,NN,O
1439600389599506433,…,…,",",O
1439600289728901134,Shoppers,shopper,NNS,O
1439600289728901134,Drug,Drug,NNP,O
1439600289728901134,Mart,Mart,NNP,O
1439600289728901134,Pharmacy,Pharmacy,NNP,O
1439600289728901134,7060,7060,CD,NUMBER
1439600289728901134,Warden,Warden,NNP,TITLE
1439600289728901134,Ave.,Ave.,NNP,LOCATION
1439600289728901134,in,in,IN,O
1439600289728901134,Markham,Markham,NNP,CITY
1439600289728901134,[,[,-LRB-,LOCATION
1439600289728901134,York,York,NNP,CITY
1439600289728901134,health,health,NN,O
1439600289728901134,unit,unit,NN,O
1439600289728901134,],],-RRB-,O
1439600289728901134,116,116,CD,NUMBER
1439600289728901134,2nd,2nd,JJ,ORDINAL
1439600289728901134,dose,dose,NN,O
1439600289728901134,spots,spot,NNS,O
1439600289728901134,added,add,VBD,O
1439600289728901134,First,first,RB,ORDINAL
1439600289728901134,available,available,JJ,O
1439600289728901134,…,…,",",O
1439600289728901134,https://t.co/BXlTKDz6e4,https://t.co/bxltkdz6e4,ADD,URL
1439600288130867204,Shoppers,shopper,NNS,O
1439600288130867204,Drug,Drug,NNP,O
1439600288130867204,Mart,Mart,NNP,O
1439600288130867204,Pharmacy,Pharmacy,NNP,O
1439600288130867204,7060,7060,CD,NUMBER
1439600288130867204,Warden,Warden,NNP,TITLE
1439600288130867204,Ave.,Ave.,NNP,LOCATION
1439600288130867204,in,in,IN,O
1439600288130867204,Markham,Markham,NNP,CITY
1439600288130867204,[,[,-LRB-,LOCATION
1439600288130867204,York,York,NNP,CITY
1439600288130867204,health,health,NN,O
1439600288130867204,unit,unit,NN,O
1439600288130867204,],],-RRB-,O
1439600288130867204,116,116,CD,NUMBER
1439600288130867204,1st,1st,NN,ORDINAL
1439600288130867204,dose,dose,NN,O
1439600288130867204,spots,spot,NNS,O
1439600288130867204,added,add,VBD,O
1439600288130867204,First,first,RB,ORDINAL
1439600288130867204,available,available,JJ,O
1439600288130867204,…,…,",",O
1439600288130867204,https://t.co/bqFCJk3bso,https://t.co/bqfcjk3bso,ADD,URL
1439599934190223367,RT,rt,NN,O
1439599934190223367,@MBGov,@MBGov,NNP,HANDLE
1439599934190223367,:,:,:,O
1439599934190223367,Stop,stop,VB,O
1439599934190223367,by,by,IN,O
1439599934190223367,Kildonan,Kildonan,NNP,PERSON
1439599934190223367,park,park,NN,O
1439599934190223367,",",",",",",O
1439599934190223367,between,between,IN,O
1439599934190223367,the,the,DT,O
1439599934190223367,pool,pool,NN,O
1439599934190223367,and,and,CC,O
1439599934190223367,Rainbow,Rainbow,NNP,O
1439599934190223367,stage,stage,NN,O
1439599934190223367,",",",",",",O
1439599934190223367,for,for,IN,O
1439599934190223367,the,the,DT,O
1439599934190223367,mobile,mobile,JJ,TITLE
1439599934190223367,#COVID19Vaccine,#covid19vaccine,NN,O
1439599934190223367,clinic,clinic,NN,O
1439599934190223367,today,today,NN,DATE
1439599934190223367,",",",",",",DATE
1439599934190223367,September,September,NNP,DATE
1439599934190223367,19,19,CD,DATE
1439599934190223367,",",",",",",O
1439599934190223367,between,between,IN,O
1439599934190223367,11,11,CD,NUMBER
1439599934190223367,…,…,",",O
1439599852833460227,RT,rt,NN,O
1439599852833460227,@blackwomenviews,@blackwomenviews,NNS,HANDLE
1439599852833460227,:,:,:,O
1439599852833460227,Tweeting,tweet,VBG,O
1439599852833460227,this,this,DT,O
1439599852833460227,"""","""",``,O
1439599852833460227,Black,black,JJ,O
1439599852833460227,COVID,covid,NN,O
1439599852833460227,-,-,HYPH,O
1439599852833460227,19,19,CD,O
1439599852833460227,Experts,expert,NNS,O
1439599852833460227,"""","""",'',O
1439599852833460227,list,list,NN,O
1439599852833460227,again,again,RB,O
1439599852833460227,for,for,IN,O
1439599852833460227,those,those,DT,O
1439599852833460227,interested,interested,JJ,O
1439599852833460227,in,in,IN,O
1439599852833460227,following,follow,VBG,O
1439599852833460227,trustworthy,trustworthy,JJ,O
1439599852833460227,leaders,leader,NNS,O
1439599852833460227,in,in,IN,O
1439599852833460227,the,the,DT,O
1439599852833460227,medical,medical,JJ,O
1439599852833460227,…,…,",",O
1439599783983812611,RT,rt,NN,O
1439599783983812611,@blackwomenviews,@blackwomenviews,NNS,HANDLE
1439599783983812611,:,:,:,O
1439599783983812611,Tweeting,tweet,VBG,O
1439599783983812611,this,this,DT,O
1439599783983812611,"""","""",``,O
1439599783983812611,Black,black,JJ,O
1439599783983812611,COVID,covid,NN,O
1439599783983812611,-,-,HYPH,O
1439599783983812611,19,19,CD,O
1439599783983812611,Experts,expert,NNS,O
1439599783983812611,"""","""",'',O
1439599783983812611,list,list,NN,O
1439599783983812611,again,again,RB,O
1439599783983812611,for,for,IN,O
1439599783983812611,those,those,DT,O
1439599783983812611,interested,interested,JJ,O
1439599783983812611,in,in,IN,O
1439599783983812611,following,follow,VBG,O
1439599783983812611,trustworthy,trustworthy,JJ,O
1439599783983812611,leaders,leader,NNS,O
1439599783983812611,in,in,IN,O
1439599783983812611,the,the,DT,O
1439599783983812611,medical,medical,JJ,O
1439599783983812611,…,…,",",O
1439599331657633801,RT,rt,NN,O
1439599331657633801,@MBGov,@MBGov,NNP,HANDLE
1439599331657633801,:,:,:,O
1439599331657633801,Stop,stop,VB,O
1439599331657633801,by,by,IN,O
1439599331657633801,Kildonan,Kildonan,NNP,PERSON
1439599331657633801,park,park,NN,O
1439599331657633801,",",",",",",O
1439599331657633801,between,between,IN,O
1439599331657633801,the,the,DT,O
1439599331657633801,pool,pool,NN,O
1439599331657633801,and,and,CC,O
1439599331657633801,Rainbow,Rainbow,NNP,O
1439599331657633801,stage,stage,NN,O
1439599331657633801,",",",",",",O
1439599331657633801,for,for,IN,O
1439599331657633801,the,the,DT,O
1439599331657633801,mobile,mobile,JJ,TITLE
1439599331657633801,#COVID19Vaccine,#covid19vaccine,NN,O
1439599331657633801,clinic,clinic,NN,O
1439599331657633801,today,today,NN,DATE
1439599331657633801,",",",",",",DATE
1439599331657633801,September,September,NNP,DATE
1439599331657633801,19,19,CD,DATE
1439599331657633801,",",",",",",O
1439599331657633801,between,between,IN,O
1439599331657633801,11,11,CD,NUMBER
1439599331657633801,…,…,",",O
1439599203160887302,RT,rt,NN,O
1439599203160887302,@MBGov,@MBGov,NNP,HANDLE
1439599203160887302,:,:,:,O
1439599203160887302,Stop,stop,VB,O
1439599203160887302,by,by,IN,O
1439599203160887302,Kildonan,Kildonan,NNP,PERSON
1439599203160887302,park,park,NN,O
1439599203160887302,",",",",",",O
1439599203160887302,between,between,IN,O
1439599203160887302,the,the,DT,O
1439599203160887302,pool,pool,NN,O
1439599203160887302,and,and,CC,O
1439599203160887302,Rainbow,Rainbow,NNP,O
1439599203160887302,stage,stage,NN,O
1439599203160887302,",",",",",",O
1439599203160887302,for,for,IN,O
1439599203160887302,the,the,DT,O
1439599203160887302,mobile,mobile,JJ,TITLE
1439599203160887302,#COVID19Vaccine,#covid19vaccine,NN,O
1439599203160887302,clinic,clinic,NN,O
1439599203160887302,today,today,NN,DATE
1439599203160887302,",",",",",",DATE
1439599203160887302,September,September,NNP,DATE
1439599203160887302,19,19,CD,DATE
1439599203160887302,",",",",",",O
1439599203160887302,between,between,IN,O
1439599203160887302,11,11,CD,NUMBER
1439599203160887302,…,…,",",O
1439599077382139907,@JeroenBee1,@jeroenbee1,NN,HANDLE
1439599077382139907,@Doc_Box,@doc_box,NN,HANDLE
1439599077382139907,@bpoc2020,@bpoc2020,NN,HANDLE
1439599077382139907,Nee,nee,NN,PERSON
1439599077382139907,",",",",",",O
1439599077382139907,je,je,NNP,O
1439599077382139907,hebt,hebt,NNP,O
1439599077382139907,geen,geen,NNP,O
1439599077382139907,punt,punt,NN,O
1439599077382139907,.,.,.,O
1439599077382139907,"""","""",``,O
1439599077382139907,CDC,CDC,NNP,ORGANIZATION
1439599077382139907,Strongly,strongly,RB,O
1439599077382139907,Recommends,recommend,VBZ,O
1439599077382139907,COVID,covid,NN,O
1439599077382139907,Vaccine,vaccine,NN,O
1439599077382139907,in,in,IN,O
1439599077382139907,Pregnancy,pregnancy,NN,O
1439599077382139907,—,—,HYPH,O
1439599077382139907,New,New,NNP,O
1439599077382139907,da,da,NNP,O
1439599077382139907,…,…,",",O
1439599077382139907,https://t.co/GkTD4ZkXFa,https://t.co/gktd4zkxfa,ADD,URL
1439598917407051778,RT,rt,NN,O
1439598917407051778,@MBGov,@MBGov,NNP,HANDLE
1439598917407051778,:,:,:,O
1439598917407051778,Stop,stop,VB,O
1439598917407051778,by,by,IN,O
1439598917407051778,Kildonan,Kildonan,NNP,PERSON
1439598917407051778,park,park,NN,O
1439598917407051778,",",",",",",O
1439598917407051778,between,between,IN,O
1439598917407051778,the,the,DT,O
1439598917407051778,pool,pool,NN,O
1439598917407051778,and,and,CC,O
1439598917407051778,Rainbow,Rainbow,NNP,O
1439598917407051778,stage,stage,NN,O
1439598917407051778,",",",",",",O
1439598917407051778,for,for,IN,O
1439598917407051778,the,the,DT,O
1439598917407051778,mobile,mobile,JJ,TITLE
1439598917407051778,#COVID19Vaccine,#covid19vaccine,NN,O
1439598917407051778,clinic,clinic,NN,O
1439598917407051778,today,today,NN,DATE
1439598917407051778,",",",",",",DATE
1439598917407051778,September,September,NNP,DATE
1439598917407051778,19,19,CD,DATE
1439598917407051778,",",",",",",O
1439598917407051778,between,between,IN,O
1439598917407051778,11,11,CD,NUMBER
1439598917407051778,…,…,",",O
1439598731964391426,RT,rt,NN,O
1439598731964391426,@MBGov,@MBGov,NNP,HANDLE
1439598731964391426,:,:,:,O
1439598731964391426,Stop,stop,VB,O
1439598731964391426,by,by,IN,O
1439598731964391426,Kildonan,Kildonan,NNP,PERSON
1439598731964391426,park,park,NN,O
1439598731964391426,",",",",",",O
1439598731964391426,between,between,IN,O
1439598731964391426,the,the,DT,O
1439598731964391426,pool,pool,NN,O
1439598731964391426,and,and,CC,O
1439598731964391426,Rainbow,Rainbow,NNP,O
1439598731964391426,stage,stage,NN,O
1439598731964391426,",",",",",",O
1439598731964391426,for,for,IN,O
1439598731964391426,the,the,DT,O
1439598731964391426,mobile,mobile,JJ,TITLE
1439598731964391426,#COVID19Vaccine,#covid19vaccine,NN,O
1439598731964391426,clinic,clinic,NN,O
1439598731964391426,today,today,NN,DATE
1439598731964391426,",",",",",",DATE
1439598731964391426,September,September,NNP,DATE
1439598731964391426,19,19,CD,DATE
1439598731964391426,",",",",",",O
1439598731964391426,between,between,IN,O
1439598731964391426,11,11,CD,NUMBER
1439598731964391426,…,…,",",O
1439597704565383176,Best,best,JJS,O
1439597704565383176,description,description,NN,O
1439597704565383176,of,of,IN,O
1439597704565383176,the,the,DT,O
1439597704565383176,benefits,benefit,NNS,O
1439597704565383176,of,of,IN,O
1439597704565383176,the,the,DT,O
1439597704565383176,Covid,Covid,NNP,O
1439597704565383176,-,-,HYPH,O
1439597704565383176,19,19,NNP,O
1439597704565383176,vaccine,vaccine,NN,O
1439597704565383176,I,I,PRP,O
1439597704565383176,'ve,have,VBP,O
1439597704565383176,seen,see,VBN,O
1439597704565383176,.,.,.,O
1439597704565383176,Credit,credit,NN,O
1439597704565383176,to,to,IN,O
1439597704565383176,John,John,NNP,PERSON
1439597704565383176,Matthews,Matthews,NNP,PERSON
1439597704565383176,on,on,IN,O
1439597704565383176,Facebook,Facebook,NNP,ORGANIZATION
1439597704565383176,…,…,",",O
1439597704565383176,https://t.co/8RPS7dh8UB,https://t.co/8rps7dh8ub,ADD,URL
1439597649057894404,Stop,stop,VB,O
1439597649057894404,by,by,IN,O
1439597649057894404,Kildonan,Kildonan,NNP,PERSON
1439597649057894404,park,park,NN,O
1439597649057894404,",",",",",",O
1439597649057894404,between,between,IN,O
1439597649057894404,the,the,DT,O
1439597649057894404,pool,pool,NN,O
1439597649057894404,and,and,CC,O
1439597649057894404,Rainbow,Rainbow,NNP,O
1439597649057894404,stage,stage,NN,O
1439597649057894404,",",",",",",O
1439597649057894404,for,for,IN,O
1439597649057894404,the,the,DT,O
1439597649057894404,mobile,mobile,JJ,TITLE
1439597649057894404,#COVID19Vaccine,#covid19vaccine,NN,O
1439597649057894404,clinic,clinic,NN,O
1439597649057894404,today,today,NN,DATE
1439597649057894404,",",",",",",DATE
1439597649057894404,September,September,NNP,DATE
1439597649057894404,1,1,CD,DATE
1439597649057894404,…,…,",",O
1439597649057894404,https://t.co/soUkrCtdRI,https://t.co/soukrctdri,ADD,URL
1439597642175090690,RT,rt,NN,O
1439597642175090690,@SMDhealthunit,@smdhealthunit,NN,HANDLE
1439597642175090690,:,:,:,O
1439597642175090690,#COVID19Vaccine,#covid19vaccine,NN,O
1439597642175090690,pop,pop,NN,O
1439597642175090690,-,-,HYPH,O
1439597642175090690,up,up,NN,O
1439597642175090690,clinic,clinic,NN,O
1439597642175090690,TODAY,TODAY,NNP,DATE
1439597642175090690,Sept,Sept,NNP,DATE
1439597642175090690,19,19,CD,DATE
1439597642175090690,Georgian,georgian,JJ,NATIONALITY
1439597642175090690,Mall,mall,NN,O
1439597642175090690,",",",",",",O
1439597642175090690,lower,lower,JJR,O
1439597642175090690,level,level,NN,O
1439597642175090690,📍,📍,NFP,O
1439597642175090690,509,509,CD,NUMBER
1439597642175090690,Bayfield,Bayfield,NNP,ORGANIZATION
1439597642175090690,St.,St.,NNP,ORGANIZATION
1439597642175090690,",",",",",",O
1439597642175090690,⌚️,⌚️,SYM,O
1439597642175090690,11,11,CD,NUMBER
1439597642175090690,-,-,SYM,NUMBER
1439597642175090690,5,5,CD,NUMBER
1439597642175090690,You,you,PRP,O
1439597642175090690,can,can,MD,O
1439597642175090690,also,also,RB,O
1439597642175090690,get,get,VB,O
1439597642175090690,a,a,DT,O
1439597642175090690,va,va,NNP,O
1439597642175090690,…,…,",",O
1439596564071211010,Over,over,IN,O
1439596564071211010,85,85,CD,PERCENT
1439596564071211010,%,%,NN,PERCENT
1439596564071211010,of,of,IN,O
1439596564071211010,Ontarians,Ontarians,NNPS,MISC
1439596564071211010,12,12,CD,NUMBER
1439596564071211010,+,+,SYM,O
1439596564071211010,have,have,VBP,O
1439596564071211010,received,receive,VBN,O
1439596564071211010,at,at,IN,O
1439596564071211010,least,least,RBS,O
1439596564071211010,one,one,CD,NUMBER
1439596564071211010,dose,dose,NN,O
1439596564071211010,of,of,IN,O
1439596564071211010,a,a,DT,O
1439596564071211010,#COVID19,#covid19,NN,O
1439596564071211010,vaccine,vaccine,NN,O
1439596564071211010,!,!,.,O
1439596564071211010,Individuals,individual,NNS,O
1439596564071211010,in,in,IN,O
1439596564071211010,#VaughanWoodbridge,#VaughanWoodbridge,NNP,O
1439596564071211010,…,…,",",O
1439596564071211010,https://t.co/bWy5wrB0VV,https://t.co/bwy5wrb0vv,ADD,URL
1439596472681467906,RT,rt,NN,O
1439596472681467906,@blackwomenviews,@blackwomenviews,NNS,HANDLE
1439596472681467906,:,:,:,O
1439596472681467906,Tweeting,tweet,VBG,O
1439596472681467906,this,this,DT,O
1439596472681467906,"""","""",``,O
1439596472681467906,Black,black,JJ,O
1439596472681467906,COVID,covid,NN,O
1439596472681467906,-,-,HYPH,O
1439596472681467906,19,19,CD,O
1439596472681467906,Experts,expert,NNS,O
1439596472681467906,"""","""",'',O
1439596472681467906,list,list,NN,O
1439596472681467906,again,again,RB,O
1439596472681467906,for,for,IN,O
1439596472681467906,those,those,DT,O
1439596472681467906,interested,interested,JJ,O
1439596472681467906,in,in,IN,O
1439596472681467906,following,follow,VBG,O
1439596472681467906,trustworthy,trustworthy,JJ,O
1439596472681467906,leaders,leader,NNS,O
1439596472681467906,in,in,IN,O
1439596472681467906,the,the,DT,O
1439596472681467906,medical,medical,JJ,O
1439596472681467906,…,…,",",O
1439596328988909569,RT,rt,NN,O
1439596328988909569,@blackwomenviews,@blackwomenviews,NNS,HANDLE
1439596328988909569,:,:,:,O
1439596328988909569,Tweeting,tweet,VBG,O
1439596328988909569,this,this,DT,O
1439596328988909569,"""","""",``,O
1439596328988909569,Black,black,JJ,O
1439596328988909569,COVID,covid,NN,O
1439596328988909569,-,-,HYPH,O
1439596328988909569,19,19,CD,O
1439596328988909569,Experts,expert,NNS,O
1439596328988909569,"""","""",'',O
1439596328988909569,list,list,NN,O
1439596328988909569,again,again,RB,O
1439596328988909569,for,for,IN,O
1439596328988909569,those,those,DT,O
1439596328988909569,interested,interested,JJ,O
1439596328988909569,in,in,IN,O
1439596328988909569,following,follow,VBG,O
1439596328988909569,trustworthy,trustworthy,JJ,O
1439596328988909569,leaders,leader,NNS,O
1439596328988909569,in,in,IN,O
1439596328988909569,the,the,DT,O
1439596328988909569,medical,medical,JJ,O
1439596328988909569,…,…,",",O
1439596184134373377,RT,rt,NN,O
1439596184134373377,@blackwomenviews,@blackwomenviews,NNS,HANDLE
1439596184134373377,:,:,:,O
1439596184134373377,Tweeting,tweet,VBG,O
1439596184134373377,this,this,DT,O
1439596184134373377,"""","""",``,O
1439596184134373377,Black,black,JJ,O
1439596184134373377,COVID,covid,NN,O
1439596184134373377,-,-,HYPH,O
1439596184134373377,19,19,CD,O
1439596184134373377,Experts,expert,NNS,O
1439596184134373377,"""","""",'',O
1439596184134373377,list,list,NN,O
1439596184134373377,again,again,RB,O
1439596184134373377,for,for,IN,O
1439596184134373377,those,those,DT,O
1439596184134373377,interested,interested,JJ,O
1439596184134373377,in,in,IN,O
1439596184134373377,following,follow,VBG,O
1439596184134373377,trustworthy,trustworthy,JJ,O
1439596184134373377,leaders,leader,NNS,O
1439596184134373377,in,in,IN,O
1439596184134373377,the,the,DT,O
1439596184134373377,medical,medical,JJ,O
1439596184134373377,…,…,",",O
1439593392804179973,RT,rt,NN,O
1439593392804179973,@GovKathyHochul,@govkathyhochul,NN,HANDLE
1439593392804179973,:,:,:,O
1439593392804179973,Get,get,VB,O
1439593392804179973,vaccinated,vaccinate,VBN,O
1439593392804179973,.,.,.,O
1439593392804179973,To,to,TO,O
1439593392804179973,protect,protect,VB,O
1439593392804179973,yourself,yourself,PRP,O
1439593392804179973,.,.,.,O
1439593392804179973,To,to,TO,O
1439593392804179973,protect,protect,VB,O
1439593392804179973,your,you,PRP$,O
1439593392804179973,neighbors,neighbor,NNS,O
1439593392804179973,.,.,.,O
1439593392804179973,To,to,TO,O
1439593392804179973,protect,protect,VB,O
1439593392804179973,your,you,PRP$,O
1439593392804179973,fellow,fellow,JJ,O
1439593392804179973,New,New,NNPS,MISC
1439593392804179973,Yorkers,Yorkers,NNPS,MISC
1439593392804179973,.,.,.,O
1439593392804179973,Make,make,VB,O
1439593392804179973,your,you,PRP$,O
1439593392804179973,plan,plan,NN,O
1439593392804179973,to,to,TO,O
1439593392804179973,…,…,",",O
1439593168190775296,Crack,Crack,NNP,O
1439593168190775296,feens,feen,VBZ,O
1439593168190775296,#COVID19,#covid19,NN,O
1439593168190775296,#COVIDIOTS,#COVIDIOTS,NNP,O
1439593168190775296,#Unvaccinated,#Unvaccinated,NNP,O
1439593168190775296,#VaccinePassport,#VaccinePassport,NNP,O
1439593168190775296,#EnoughIsEnough,#EnoughIsEnough,NNP,O
1439593168190775296,#antivaxxers,#antivaxxers,NNS,O
1439593168190775296,#COVID19Vaccine,#covid19vaccine,NN,O
1439593168190775296,https://t.co/p99uXZXv4j,https://t.co/p99uxzxv4j,ADD,URL
1439593128114147331,RT,rt,NN,O
1439593128114147331,@AHNIMres,@ahnimres,NNS,HANDLE
1439593128114147331,:,:,:,O
1439593128114147331,Incredible,incredible,JJ,O
1439593128114147331,day,day,NN,DURATION
1439593128114147331,at,at,IN,O
1439593128114147331,the,the,DT,O
1439593128114147331,New,New,NNP,MISC
1439593128114147331,J,J,NNP,MISC
1439593128114147331,Health,Health,NNP,MISC
1439593128114147331,Carnival,Carnival,NNP,MISC
1439593128114147331,!,!,.,O
1439593128114147331,Great,great,JJ,O
1439593128114147331,conversations,conversation,NNS,O
1439593128114147331,around,around,IN,O
1439593128114147331,screenings,screening,NNS,O
1439593128114147331,and,and,CC,O
1439593128114147331,the,the,DT,O
1439593128114147331,#COVID19Vaccine,#covid19vaccine,NN,O
1439593128114147331,Thank,thank,VBP,O
1439593128114147331,you,you,PRP,O
1439593128114147331,@head3he,@head3he,VB,O
1439593128114147331,…,…,",",O
1439592710462185474,RT,rt,NN,O
1439592710462185474,@AHNIMres,@ahnimres,NNS,HANDLE
1439592710462185474,:,:,:,O
1439592710462185474,Incredible,incredible,JJ,O
1439592710462185474,day,day,NN,DURATION
1439592710462185474,at,at,IN,O
1439592710462185474,the,the,DT,O
1439592710462185474,New,New,NNP,MISC
1439592710462185474,J,J,NNP,MISC
1439592710462185474,Health,Health,NNP,MISC
1439592710462185474,Carnival,Carnival,NNP,MISC
1439592710462185474,!,!,.,O
1439592710462185474,Great,great,JJ,O
1439592710462185474,conversations,conversation,NNS,O
1439592710462185474,around,around,IN,O
1439592710462185474,screenings,screening,NNS,O
1439592710462185474,and,and,CC,O
1439592710462185474,the,the,DT,O
1439592710462185474,#COVID19Vaccine,#covid19vaccine,NN,O
1439592710462185474,Thank,thank,VBP,O
1439592710462185474,you,you,PRP,O
1439592710462185474,@head3he,@head3he,VB,O
1439592710462185474,…,…,",",O
1439592666774360070,York,York,NNP,ORGANIZATION
1439592666774360070,Region,Region,NNP,ORGANIZATION
1439592666774360070,Administrative,Administrative,NNP,ORGANIZATION
1439592666774360070,Centre,Centre,NNP,ORGANIZATION
1439592666774360070,in,in,IN,O
1439592666774360070,Newmarket,Newmarket,NNP,CITY
1439592666774360070,[,[,-LRB-,LOCATION
1439592666774360070,York,York,NNP,CITY
1439592666774360070,health,health,NN,O
1439592666774360070,unit,unit,NN,O
1439592666774360070,],],-RRB-,O
1439592666774360070,1015,1015,CD,DATE
1439592666774360070,2nd,2nd,JJ,ORDINAL
1439592666774360070,dose,dose,NN,O
1439592666774360070,spots,spot,NNS,O
1439592666774360070,added,add,VBD,O
1439592666774360070,First,first,RB,ORDINAL
1439592666774360070,available,available,JJ,O
1439592666774360070,date,date,NN,O
1439592666774360070,is,be,VBZ,O
1439592666774360070,…,…,",",O
1439592666774360070,https://t.co/k2PQt3kgPJ,https://t.co/k2pqt3kgpj,ADD,URL
